Frequency_Hz	H1_abs_acc1	H2_abs_acc1	Coh_acc1	H1_abs_acc2	H2_abs_acc2	Coh_acc2	H1_abs_acc3	H2_abs_acc3	Coh_acc3	H1_abs_acc4	H2_abs_acc4	Coh_acc4	H1_abs_acc5	H2_abs_acc5	Coh_acc5	H1_abs_acc6	H2_abs_acc6	Coh_acc6
1.89609668e+01	5.10596323e-01	5.11129687e-01	9.98956501e-01	3.99383702e-02	4.07615385e-02	9.79805270e-01	3.88333427e-03	9.53265540e-03	4.07371725e-01	1.96760126e-04	1.78609645e-01	1.10162095e-03	8.76408856e-03	2.84492324e-02	3.08060633e-01	3.76343588e-03	3.36232846e-02	1.11929454e-01
1.89679122e+01	5.11145347e-01	5.11758869e-01	9.98801149e-01	4.20803799e-02	4.34805584e-02	9.67797596e-01	3.04971892e-03	1.07972872e-02	2.82452330e-01	2.42856597e-03	1.15423698e-02	2.10404450e-01	8.54684502e-03	4.18548870e-02	2.04201842e-01	2.61725804e-03	3.90380669e-02	6.70437408e-02
1.89748576e+01	4.96038305e-01	4.96779723e-01	9.98507551e-01	4.13284746e-02	4.38011291e-02	9.43548155e-01	3.93344504e-03	1.28401796e-02	3.06338787e-01	1.60929607e-03	2.39422537e-02	6.72157304e-02	8.26739558e-03	4.64021197e-02	1.78168490e-01	3.38544151e-03	4.28423317e-02	7.90209443e-02
1.89818030e+01	4.96560100e-01	4.97007790e-01	9.99099228e-01	3.92391869e-02	4.07543797e-02	9.62821350e-01	6.78795774e-03	1.09489269e-02	6.19965574e-01	2.71543012e-03	1.87366516e-02	1.44926115e-01	3.77368331e-03	7.06897654e-02	5.33837294e-02	2.87578121e-03	6.20943083e-02	4.63131209e-02
1.89887484e+01	5.02761440e-01	5.03356783e-01	9.98817255e-01	4.06885892e-02	4.15662903e-02	9.78884305e-01	5.98339162e-03	8.68795767e-03	6.88699444e-01	3.82486895e-03	1.27018589e-02	3.01126709e-01	8.20820452e-03	3.60147162e-02	2.27912514e-01	1.12602199e-03	1.00361324e-01	1.12196805e-02
1.89956938e+01	5.05793782e-01	5.07612716e-01	9.96416690e-01	4.02114197e-02	4.17945103e-02	9.62122045e-01	6.51057355e-03	1.19522690e-02	5.44714442e-01	4.70880971e-03	1.70259380e-02	2.76566831e-01	8.53730064e-03	4.60606015e-02	1.85349309e-01	3.41263210e-03	5.23102734e-02	6.52382770e-02
1.90026393e+01	5.05770770e-01	5.06499467e-01	9.98561307e-01	4.07909863e-02	4.22311458e-02	9.65898167e-01	5.77473377e-03	1.05287260e-02	5.48474125e-01	4.91776735e-03	1.13520226e-02	4.33206267e-01	7.48489564e-03	3.62164515e-02	2.06671149e-01	3.73301496e-03	4.19624261e-02	8.89608944e-02
1.90095847e+01	5.00801119e-01	5.00999028e-01	9.99604971e-01	3.94111935e-02	4.08731475e-02	9.64231920e-01	4.92422612e-03	9.82647647e-03	5.01118192e-01	4.06795118e-03	1.02043110e-02	3.98650254e-01	1.41016680e-02	3.12941605e-02	4.50616594e-01	3.32037594e-03	3.41355766e-02	9.72702460e-02
1.90165301e+01	5.08146596e-01	5.08321173e-01	9.99656561e-01	3.98323857e-02	4.06582007e-02	9.79688845e-01	6.99537097e-03	1.00654529e-02	6.94988200e-01	9.31293224e-04	2.65971886e-02	3.50147242e-02	5.71655749e-03	5.82052312e-02	9.82138096e-02	2.89780315e-03	2.22118751e-02	1.30461887e-01
1.90234755e+01	5.10292613e-01	5.10663213e-01	9.99274276e-01	3.93382431e-02	4.00173051e-02	9.83030792e-01	7.57068367e-03	9.44497450e-03	8.01556814e-01	2.23632638e-03	9.74866768e-03	2.29398155e-01	1.64063470e-03	1.19584218e-01	1.37194918e-02	2.05542334e-03	2.74893961e-02	7.47714985e-02
1.90304209e+01	5.06297453e-01	5.06916359e-01	9.98779078e-01	4.10579334e-02	4.22252517e-02	9.72354972e-01	7.05521352e-03	9.98825159e-03	7.06351202e-01	2.77183358e-03	8.63778103e-03	3.20896486e-01	5.01160184e-03	5.53344242e-02	9.05693319e-02	1.49177055e-03	6.92550252e-02	2.15402499e-02
1.90373663e+01	5.04119988e-01	5.04568347e-01	9.99111400e-01	4.11466547e-02	4.23726318e-02	9.71066768e-01	6.48490167e-03	8.95346278e-03	7.24289790e-01	3.00138637e-03	8.81588972e-03	3.40451896e-01	4.76103005e-03	6.01836156e-02	7.91084085e-02	4.78613831e-03	2.77930799e-02	1.72206115e-01
1.90443117e+01	5.00005147e-01	5.00324596e-01	9.99361518e-01	3.92242043e-02	4.03735974e-02	9.71531070e-01	7.21545404e-03	9.20474126e-03	7.83884504e-01	1.86230440e-03	1.24166072e-02	1.49984966e-01	1.00982543e-02	3.53814052e-02	2.85411340e-01	6.74399961e-03	2.09726618e-02	3.21561453e-01
1.90512571e+01	5.05816517e-01	5.06316208e-01	9.99013086e-01	4.09906928e-02	4.19276141e-02	9.77653838e-01	6.35664608e-03	1.00820442e-02	6.30491790e-01	1.20243930e-03	2.02266508e-02	5.94482651e-02	3.44292889e-03	7.15228507e-02	4.81374674e-02	4.64804496e-03	2.10749015e-02	2.20548835e-01
1.90582025e+01	5.06951313e-01	5.07864321e-01	9.98202260e-01	4.04842718e-02	4.13334609e-02	9.79455166e-01	6.51220132e-03	9.66962619e-03	6.73469810e-01	1.30318507e-03	1.87600334e-02	6.94660315e-02	3.81813353e-03	6.70252850e-02	5.69655696e-02	6.09402551e-03	2.10438446e-02	2.89587080e-01
1.90651479e+01	4.99642719e-01	5.00719133e-01	9.97850264e-01	3.97973462e-02	4.14993712e-02	9.58986728e-01	5.35571579e-03	1.01749730e-02	5.26361673e-01	1.02401917e-03	3.20402945e-02	3.19603544e-02	1.13529269e-02	5.26207183e-02	2.15750132e-01	4.17505408e-03	3.75648721e-02	1.11142508e-01
1.90720933e+01	4.98712380e-01	4.99068241e-01	9.99286949e-01	4.12336733e-02	4.28483137e-02	9.62317293e-01	8.50089057e-03	1.30579565e-02	6.51012322e-01	2.05925291e-03	1.47294752e-02	1.39804908e-01	3.15181559e-03	1.20648369e-01	2.61239801e-02	5.25257619e-03	3.35261391e-02	1.56671073e-01
1.90790388e+01	4.99403117e-01	4.99883685e-01	9.99038641e-01	3.81093373e-02	3.93617619e-02	9.68181694e-01	1.09366378e-02	1.41633536e-02	7.72178549e-01	1.27562933e-03	3.09574921e-02	4.12058355e-02	1.03002953e-02	4.40829380e-02	2.33657187e-01	1.23082969e-03	1.19480841e-01	1.03014816e-02
1.90859842e+01	5.07942910e-01	5.08616179e-01	9.98676273e-01	3.90197396e-02	3.97338054e-02	9.82028761e-01	7.35520622e-03	1.01683851e-02	7.23340646e-01	2.30654379e-03	1.35902749e-02	1.69720172e-01	4.98569597e-04	7.42341106e-01	6.71617930e-04	1.46312853e-03	7.45217898e-02	1.96335667e-02
1.90929296e+01	5.03324952e-01	5.04267968e-01	9.98129931e-01	3.91035085e-02	4.07749547e-02	9.59008018e-01	5.58147336e-03	1.15404528e-02	4.83644226e-01	2.08984259e-03	1.46626469e-02	1.42528331e-01	8.53458704e-03	5.77407430e-02	1.47808750e-01	7.02057417e-04	1.98248515e-01	3.54129975e-03
1.90998750e+01	5.00896658e-01	5.01532604e-01	9.98731996e-01	4.04280394e-02	4.26211917e-02	9.48543147e-01	6.98153514e-03	1.27129783e-02	5.49165975e-01	2.07011493e-03	1.59883356e-02	1.29476575e-01	1.01093110e-02	4.19032235e-02	2.41253779e-01	3.95591850e-03	4.15151169e-02	9.52886274e-02
1.91068204e+01	4.98298978e-01	4.98497767e-01	9.99601223e-01	4.05018244e-02	4.19662829e-02	9.65103927e-01	7.54593368e-03	1.04887260e-02	7.19432818e-01	3.27519148e-03	1.00989216e-02	3.24311010e-01	4.95060174e-03	7.15946829e-02	6.91476174e-02	2.05988409e-03	6.66573418e-02	3.09025838e-02
1.91137658e+01	4.98899852e-01	4.99358585e-01	9.99081355e-01	3.87631512e-02	3.96165928e-02	9.78457469e-01	7.72135380e-03	1.05191876e-02	7.34025677e-01	3.20454577e-03	1.23988430e-02	2.58455226e-01	9.93190130e-03	5.20120033e-02	1.90954023e-01	6.55625495e-03	2.63176903e-02	2.49119693e-01
1.91207112e+01	5.05284104e-01	5.05804624e-01	9.98970908e-01	4.07318545e-02	4.15170367e-02	9.81087713e-01	4.50969605e-03	8.46633238e-03	5.32662297e-01	1.64816036e-03	1.40431760e-02	1.17363790e-01	1.88665314e-03	1.62635683e-01	1.16004871e-02	6.38878162e-03	1.98192692e-02	3.22352028e-01
1.91276566e+01	4.99269798e-01	4.99686996e-01	9.99165081e-01	4.22334124e-02	4.30989220e-02	9.79918068e-01	5.56788703e-03	9.15505706e-03	6.08176114e-01	1.67817630e-03	1.87548393e-02	8.94796421e-02	4.57105218e-03	7.07899143e-02	6.45720824e-02	3.93024329e-03	2.20194572e-02	1.78489563e-01
1.91346020e+01	4.98668415e-01	4.98797016e-01	9.99742178e-01	4.09689037e-02	4.19841529e-02	9.75818275e-01	7.23446745e-03	1.05709791e-02	6.84370614e-01	9.82102862e-04	2.92370697e-02	3.35910155e-02	5.62448897e-03	6.24237641e-02	9.01017272e-02	3.84960148e-03	2.32661596e-02	1.65459257e-01
1.91415474e+01	4.97228611e-01	4.97331749e-01	9.99792617e-01	4.02245635e-02	4.11946942e-02	9.76450105e-01	6.81775581e-03	9.71832707e-03	7.01535950e-01	3.52136004e-04	3.68356417e-02	9.55965438e-03	4.61089287e-03	7.12930772e-02	6.46751839e-02	1.27956238e-03	5.98892467e-02	2.13654779e-02
1.91484928e+01	4.95174975e-01	4.95630996e-01	9.99079918e-01	3.87593853e-02	3.97810322e-02	9.74318239e-01	6.45994647e-03	9.01275605e-03	7.16755943e-01	1.24331570e-03	2.38959140e-02	5.20304725e-02	3.14441608e-03	1.02810580e-01	3.05845574e-02	2.00188314e-03	6.04939878e-02	3.30922660e-02
1.91554383e+01	4.98360177e-01	4.98740800e-01	9.99236831e-01	4.02360077e-02	4.11063771e-02	9.78826415e-01	6.51004623e-03	9.55638246e-03	6.81224957e-01	3.51428209e-03	9.28694424e-03	3.78411025e-01	4.67607998e-03	8.75076439e-02	5.34362459e-02	7.06425421e-03	2.10969607e-02	3.34847009e-01
1.91623837e+01	4.93348223e-01	4.94063695e-01	9.98551864e-01	4.03178394e-02	4.23474310e-02	9.52072852e-01	7.22181865e-03	1.20988761e-02	5.96899957e-01	4.80402848e-03	8.90075852e-03	5.39732481e-01	7.01781106e-03	8.99792557e-02	7.79936553e-02	4.22163586e-03	4.12190816e-02	1.02419455e-01
1.91693291e+01	5.04309693e-01	5.04547115e-01	9.99529436e-01	4.04175936e-02	4.20866198e-02	9.60343069e-01	6.21337588e-03	1.05382977e-02	5.89599580e-01	4.49947758e-03	9.28084241e-03	4.84813488e-01	3.02406279e-03	8.68582200e-02	3.48160805e-02	1.97812581e-03	5.82159188e-02	3.39791220e-02
1.91762745e+01	5.01919325e-01	5.02027644e-01	9.99784237e-01	3.85941187e-02	3.96594017e-02	9.73139208e-01	5.43739912e-03	9.46489568e-03	5.74480618e-01	4.26353726e-03	8.50575196e-03	5.01253420e-01	4.73847876e-03	5.46443766e-02	8.67148471e-02	2.81011180e-03	3.73014926e-02	7.53351033e-02
1.91832199e+01	5.04230943e-01	5.04542572e-01	9.99382352e-01	3.84504531e-02	3.95330831e-02	9.72614583e-01	5.25240431e-03	9.70197723e-03	5.41374628e-01	3.41126804e-03	9.43757462e-03	3.61456007e-01	6.44394698e-03	5.09653167e-02	1.26437887e-01	1.79969376e-03	5.48632143e-02	3.28032870e-02
1.91901653e+01	5.05289146e-01	5.05586652e-01	9.99411564e-01	3.90076523e-02	4.00567965e-02	9.73808585e-01	5.05568820e-03	8.40824351e-03	6.01277568e-01	1.80093125e-03	1.00831611e-02	1.78607804e-01	1.88032868e-03	8.87377546e-02	2.11897257e-02	3.49489785e-03	2.31620526e-02	1.50888953e-01
1.91971107e+01	4.95565128e-01	4.95827306e-01	9.99471231e-01	3.79926153e-02	3.96632098e-02	9.57880501e-01	4.59473247e-03	9.09027634e-03	5.05455752e-01	2.58890866e-03	1.45000707e-02	1.78544554e-01	7.09445930e-03	4.08056078e-02	1.73859910e-01	5.51603933e-03	3.23483027e-02	1.70520209e-01
1.92040561e+01	5.01952203e-01	5.02131925e-01	9.99642082e-01	3.96494013e-02	4.09079312e-02	9.69235064e-01	4.94394356e-03	8.69530598e-03	5.68576145e-01	1.08328913e-03	2.85166800e-02	3.79879119e-02	2.52641827e-03	1.03428217e-01	2.44267796e-02	2.68361260e-03	4.80240363e-02	5.58806132e-02
1.92110015e+01	4.96850867e-01	4.97127824e-01	9.99442886e-01	3.97967943e-02	4.04680701e-02	9.83412210e-01	4.67932293e-03	9.51493782e-03	4.91787022e-01	3.02778424e-03	1.13154442e-02	2.67579796e-01	3.15585081e-03	7.78862042e-02	4.05187393e-02	6.04027860e-04	1.65540269e-01	3.64882735e-03
1.92179469e+01	4.94917284e-01	4.95626620e-01	9.98568809e-01	4.08871946e-02	4.21507043e-02	9.70023994e-01	5.34180335e-03	1.12071929e-02	4.76640620e-01	3.38095933e-03	1.17976931e-02	2.86578003e-01	4.42022619e-03	8.06150518e-02	5.48312764e-02	5.01317057e-03	3.56467003e-02	1.40634912e-01
1.92248923e+01	4.97627166e-01	4.98086140e-01	9.99078524e-01	4.10686504e-02	4.28157351e-02	9.59195266e-01	4.28371216e-03	1.02153128e-02	4.19342241e-01	3.41570376e-03	1.26791482e-02	2.69395366e-01	5.70058906e-03	5.03165042e-02	1.13294617e-01	4.48091386e-03	2.71473130e-02	1.65059204e-01
1.92318378e+01	4.86704285e-01	4.87261668e-01	9.98856091e-01	4.16278298e-02	4.35353414e-02	9.56184757e-01	4.01240206e-03	1.64836127e-02	2.43417637e-01	5.68906024e-03	1.33585938e-02	4.25872687e-01	1.58902573e-02	6.02532427e-02	2.63724516e-01	3.28010141e-04	6.18137370e-01	5.30642795e-04
1.92387832e+01	4.95334252e-01	4.95617211e-01	9.99429078e-01	4.04793425e-02	4.17176382e-02	9.70317216e-01	5.95013443e-03	1.13952442e-02	5.22159450e-01	5.21661276e-03	9.81281293e-03	5.31612372e-01	5.39020489e-03	9.60280281e-02	5.61315794e-02	5.45444512e-03	3.36345595e-02	1.62167877e-01
1.92457286e+01	4.97961318e-01	4.98295024e-01	9.99330304e-01	3.97820149e-02	4.09979305e-02	9.70342025e-01	5.59025441e-03	1.02125195e-02	5.47392287e-01	4.01488942e-03	9.24927635e-03	4.34076059e-01	2.85953704e-03	1.12268758e-01	2.54704612e-02	4.64991180e-03	3.98943540e-02	1.16555636e-01
1.92526740e+01	5.01695980e-01	5.02094280e-01	9.99206722e-01	3.91174483e-02	4.03464627e-02	9.69538483e-01	5.32684922e-03	8.40880476e-03	6.33484707e-01	1.98154941e-03	1.58575824e-02	1.24959111e-01	5.41052817e-03	7.15252361e-02	7.56450236e-02	2.17945887e-03	7.81829847e-02	2.78763835e-02
1.92596194e+01	4.99273553e-01	4.99504875e-01	9.99536897e-01	4.07092897e-02	4.19207117e-02	9.71102065e-01	5.55455253e-03	7.70850216e-03	7.20574817e-01	2.04359122e-03	1.01051068e-02	2.02233510e-01	9.34259351e-03	4.04012863e-02	2.31244952e-01	3.10146834e-03	4.36270778e-02	7.10904443e-02
1.92665648e+01	4.95259114e-01	4.95409207e-01	9.99697032e-01	3.96990505e-02	4.13733230e-02	9.59532561e-01	4.16984382e-03	9.52421269e-03	4.37815068e-01	1.36908617e-03	1.47171298e-02	9.30267100e-02	3.50430318e-03	6.17324619e-02	5.67659716e-02	1.46335400e-03	1.17427495e-01	1.24617663e-02
1.92735102e+01	4.99371641e-01	4.99469231e-01	9.99804612e-01	3.88680855e-02	3.96854853e-02	9.79403053e-01	5.02541045e-03	9.36003174e-03	5.36901005e-01	2.30749174e-03	8.62089054e-03	2.67662805e-01	2.82964182e-03	6.91342028e-02	4.09296948e-02	2.80570061e-03	4.23415674e-02	6.62635037e-02
1.92804556e+01	4.95704746e-01	4.95965609e-01	9.99474030e-01	3.86637849e-02	3.92349084e-02	9.85443486e-01	5.70391011e-03	9.01498074e-03	6.32714620e-01	3.00012004e-03	8.45423204e-03	3.54866063e-01	4.17829359e-03	8.26932552e-02	5.05276226e-02	4.11916790e-03	2.52029747e-02	1.63439751e-01
1.92874010e+01	5.02294219e-01	5.02635215e-01	9.99321584e-01	4.04424581e-02	4.10646399e-02	9.84848721e-01	4.52609496e-03	8.21220275e-03	5.51142623e-01	2.23469609e-03	7.20131872e-03	3.10317620e-01	4.75512529e-03	5.83492146e-02	8.14942468e-02	1.01990009e-03	1.08503789e-01	9.39967263e-03
1.92943464e+01	4.98801477e-01	4.98994304e-01	9.99613568e-01	3.99032798e-02	4.08344763e-02	9.77195824e-01	5.53005583e-03	7.79263035e-03	7.09652015e-01	3.11146177e-03	7.61795632e-03	4.08437859e-01	1.17302175e-03	2.45726967e-01	4.77367935e-03	2.57434559e-03	4.56963750e-02	5.63358820e-02
1.93012918e+01	4.98264182e-01	4.98447866e-01	9.99631487e-01	3.85983223e-02	3.95503178e-02	9.75929510e-01	4.30122845e-03	9.09383458e-03	4.72982922e-01	2.84375521e-03	1.09205473e-02	2.60404092e-01	5.21150811e-03	8.31526162e-02	6.26740126e-02	4.43647722e-03	3.49746608e-02	1.26848327e-01
1.93082373e+01	4.98068504e-01	4.98341773e-01	9.99451644e-01	3.94273311e-02	3.99484874e-02	9.86954292e-01	5.27125284e-03	8.69571177e-03	6.06189922e-01	7.01844958e-04	3.06708225e-02	2.28831476e-02	1.86921626e-03	1.33854350e-01	1.39645537e-02	3.67524733e-03	2.78242054e-02	1.32088133e-01
1.93151827e+01	4.92029948e-01	4.92658648e-01	9.98723863e-01	3.90428073e-02	3.97326600e-02	9.82637639e-01	7.61213855e-03	1.11883430e-02	6.80363352e-01	1.69536394e-03	1.30550268e-02	1.29862923e-01	9.81239616e-04	3.04765224e-01	3.21965742e-03	3.13813883e-03	5.88967965e-02	5.32819953e-02
1.93221281e+01	5.00410916e-01	5.00781564e-01	9.99259860e-01	3.96492823e-02	4.02920079e-02	9.84048310e-01	5.67257722e-03	1.14328380e-02	4.96165277e-01	7.07987904e-04	2.30381105e-02	3.07311618e-02	7.05612070e-03	3.07480476e-02	2.29481910e-01	3.57791363e-03	4.86081442e-02	7.36072871e-02
1.93290735e+01	4.93465259e-01	4.93751874e-01	9.99419516e-01	3.82314459e-02	3.94177669e-02	9.69903902e-01	6.07558779e-03	1.24374073e-02	4.88493112e-01	8.19570860e-04	2.55207426e-02	3.21139111e-02	3.23865451e-03	8.80192701e-02	3.67948349e-02	1.75748685e-03	1.15998740e-01	1.51509132e-02
1.93360189e+01	5.01051171e-01	5.01459965e-01	9.99184793e-01	3.87022990e-02	3.97670710e-02	9.73224780e-01	6.04579861e-03	1.10040545e-02	5.49415548e-01	2.53092665e-03	1.33390392e-02	1.89738302e-01	1.33283369e-03	2.32053422e-01	5.74365022e-03	4.41649595e-03	3.29415895e-02	1.34070517e-01
1.93429643e+01	5.03209258e-01	5.03409785e-01	9.99601663e-01	3.96296173e-02	4.03319095e-02	9.82587183e-01	4.99569620e-03	8.52445700e-03	5.86042748e-01	3.53825288e-03	1.20565521e-02	2.93471372e-01	4.16562130e-03	5.41332312e-02	7.69512776e-02	4.80788106e-03	1.92301779e-02	2.50017503e-01
1.93499097e+01	4.99864766e-01	5.00240441e-01	9.99249011e-01	3.76785898e-02	3.88556402e-02	9.69707091e-01	6.23104129e-03	1.09186230e-02	5.70680139e-01	3.26706247e-03	1.03007693e-02	3.17166843e-01	2.43667751e-03	1.03788352e-01	2.34773696e-02	1.61849132e-03	6.13974432e-02	2.63608912e-02
1.93568551e+01	5.02505257e-01	5.02682387e-01	9.99647631e-01	3.92848502e-02	4.01030599e-02	9.79597325e-01	6.64200853e-03	9.50758360e-03	6.98601117e-01	2.89396553e-03	8.21750629e-03	3.52170772e-01	4.52751219e-03	5.26900362e-02	8.59272932e-02	1.18817158e-03	6.26465600e-02	1.89662701e-02
1.93638005e+01	4.94933421e-01	4.95149940e-01	9.99562721e-01	3.69658044e-02	3.80455810e-02	9.71618870e-01	4.99500588e-03	9.91690745e-03	5.03685843e-01	3.99373101e-03	8.92155804e-03	4.47649501e-01	3.86210467e-03	4.69065764e-02	8.23361021e-02	4.10003199e-03	2.71906172e-02	1.50788485e-01
1.93707459e+01	4.98650508e-01	4.98957389e-01	9.99384956e-01	3.93856109e-02	4.01563551e-02	9.80806420e-01	5.41280903e-03	9.10820806e-03	5.94278149e-01	2.48073592e-03	8.16732027e-03	3.03739272e-01	1.80164473e-03	1.29230691e-01	1.39413070e-02	2.92731115e-03	4.23016435e-02	6.92008845e-02
1.93776913e+01	4.96052271e-01	4.96356006e-01	9.99388070e-01	4.03136527e-02	4.10169627e-02	9.82853191e-01	5.86998205e-03	9.99264030e-03	5.87430536e-01	1.25661021e-03	1.76729878e-02	7.11034392e-02	8.82539068e-03	4.56389626e-02	1.93374042e-01	9.66567400e-04	1.04862838e-01	9.21744460e-03
1.93846368e+01	4.87742641e-01	4.88076249e-01	9.99316484e-01	4.11133003e-02	4.21070253e-02	9.76400017e-01	4.97318190e-03	1.17912134e-02	4.21770154e-01	7.61213720e-04	4.47554001e-02	1.70083100e-02	9.46741913e-03	6.87315989e-02	1.37744782e-01	4.85046518e-03	4.37914410e-02	1.10762858e-01
1.93915822e+01	4.91229462e-01	4.91498699e-01	9.99452212e-01	4.17262034e-02	4.25015829e-02	9.81756455e-01	6.50316146e-03	1.03074345e-02	6.30919505e-01	1.67926537e-03	1.35714612e-02	1.23735045e-01	1.13224686e-02	4.95539974e-02	2.28487493e-01	3.19361950e-03	5.35552477e-02	5.96322423e-02
1.93985276e+01	4.85159025e-01	4.85777071e-01	9.98727716e-01	4.03876926e-02	4.14647315e-02	9.74025182e-01	6.85316589e-03	1.17882472e-02	5.81355800e-01	2.01144844e-03	1.66265157e-02	1.20978350e-01	8.21790104e-03	6.59919026e-02	1.24528930e-01	7.28723734e-03	3.98524312e-02	1.82855528e-01
1.94054730e+01	4.91653535e-01	4.92116664e-01	9.99058904e-01	3.95352588e-02	4.02995924e-02	9.81033714e-01	7.69459701e-03	1.24630762e-02	6.17391478e-01	4.45120671e-03	1.18523483e-02	3.75554835e-01	3.51962628e-03	1.54006720e-01	2.28537189e-02	5.45208759e-03	3.54165896e-02	1.53941631e-01
1.94124184e+01	4.90634555e-01	4.90993556e-01	9.99268827e-01	4.02126001e-02	4.12438431e-02	9.74996437e-01	7.70903167e-03	1.22712850e-02	6.28217146e-01	4.19235604e-03	1.10165341e-02	3.80551270e-01	1.27609649e-02	4.96576161e-02	2.56979008e-01	7.87673167e-03	2.99458245e-02	2.63032720e-01
1.94193638e+01	5.01931151e-01	5.02346753e-01	9.99172678e-01	4.03714933e-02	4.13579196e-02	9.76149034e-01	5.59564242e-03	8.91118535e-03	6.27934691e-01	3.12435519e-03	9.47551674e-03	3.29729267e-01	3.95728683e-03	8.88614334e-02	4.45332319e-02	9.62075839e-03	2.45086358e-02	3.92545650e-01
1.94263092e+01	5.03821486e-01	5.03927632e-01	9.99789363e-01	4.07860343e-02	4.12906573e-02	9.87778761e-01	6.16443021e-03	8.43036321e-03	7.31217630e-01	2.36916814e-03	6.73346948e-03	3.51849540e-01	3.41712565e-03	5.12129690e-02	6.67238342e-02	3.45889663e-03	2.80212535e-02	1.23438326e-01
1.94332546e+01	4.99637918e-01	4.99767201e-01	9.99741314e-01	3.98187441e-02	4.03804752e-02	9.86089042e-01	6.30845644e-03	1.02297590e-02	6.16676939e-01	1.87849606e-03	8.81085283e-03	2.13202524e-01	5.37185859e-03	3.03483352e-02	1.77006698e-01	1.30428744e-03	5.11611525e-02	2.54937072e-02
1.94402000e+01	5.01008148e-01	5.01159800e-01	9.99697398e-01	3.92514616e-02	3.96303977e-02	9.90438246e-01	4.66713085e-03	8.34868453e-03	5.59025896e-01	8.90910555e-04	1.23130519e-02	7.23549745e-02	4.96918203e-03	3.41931632e-02	1.45326772e-01	1.52261216e-03	4.08612369e-02	3.72629972e-02
1.94471454e+01	4.93623105e-01	4.93814504e-01	9.99612407e-01	3.76329161e-02	3.85211601e-02	9.76941401e-01	5.73918709e-03	7.87263335e-03	7.29004748e-01	1.90675895e-03	7.33963520e-03	2.59789335e-01	4.52104523e-03	4.07433035e-02	1.10964130e-01	2.90005167e-03	2.81500735e-02	1.03021105e-01
1.94540908e+01	4.95202204e-01	4.95352662e-01	9.99696261e-01	4.05797455e-02	4.15323792e-02	9.77062867e-01	3.74435726e-03	8.10078737e-03	4.62221397e-01	2.50038786e-03	6.23597202e-03	4.00962008e-01	4.15969717e-03	3.77305934e-02	1.10247330e-01	1.87505914e-03	5.57667448e-02	3.36232488e-02
1.94610363e+01	4.92437500e-01	4.92534993e-01	9.99802059e-01	4.03476383e-02	4.07572475e-02	9.89950030e-01	4.07032478e-03	8.77528155e-03	4.63839793e-01	2.08197725e-03	7.85453982e-03	2.65066739e-01	1.53006011e-03	1.32373956e-01	1.15586189e-02	5.70734099e-03	2.00433597e-02	2.84749716e-01
1.94679817e+01	4.92810743e-01	4.93066042e-01	9.99482222e-01	4.03270724e-02	4.09186850e-02	9.85541747e-01	4.26960431e-03	1.17578673e-02	3.63127444e-01	1.76842972e-03	1.35947605e-02	1.30081711e-01	3.13443573e-03	8.31962198e-02	3.76752182e-02	4.96082499e-03	3.09954045e-02	1.60050339e-01
1.94749271e+01	4.98965745e-01	4.99180402e-01	9.99569982e-01	4.05370017e-02	4.12306457e-02	9.83176494e-01	4.38270624e-03	9.70396865e-03	4.51640602e-01	1.34001609e-03	1.45057618e-02	9.23781945e-02	4.95340208e-03	3.95541240e-02	1.25230989e-01	1.22484268e-03	7.33104075e-02	1.67076234e-02
1.94818725e+01	4.94737519e-01	4.95138749e-01	9.99189662e-01	4.11402707e-02	4.21524191e-02	9.75988367e-01	5.88297914e-03	1.15245977e-02	5.10471540e-01	2.11989214e-03	1.13777225e-02	1.86319550e-01	1.20511284e-02	3.13142456e-02	3.84844921e-01	7.08792038e-03	2.56515973e-02	2.76314972e-01
1.94888179e+01	4.99467543e-01	4.99667581e-01	9.99599658e-01	4.00019000e-02	4.09100783e-02	9.77800624e-01	5.27512001e-03	9.91549403e-03	5.32007785e-01	1.73406891e-03	9.50237371e-03	1.82487972e-01	6.90229067e-03	4.20515000e-02	1.64138988e-01	5.48784906e-03	2.50100220e-02	2.19425999e-01
1.94957633e+01	4.96611830e-01	4.96879417e-01	9.99461464e-01	3.96597400e-02	4.03445733e-02	9.83025391e-01	6.54380404e-03	1.05771532e-02	6.18673468e-01	1.03360281e-03	2.03783118e-02	5.07207281e-02	4.71413116e-03	5.02133043e-02	9.38821140e-02	3.83428817e-03	2.57522187e-02	1.48891566e-01
